list-card-link href,list-card-addr,list-card-type,list-card-details,list-card-label,list-card-details 2,list-card-label 2,list-card-variable-text,list-card-link src,,list-card-price,list-card-details 3,list-card-label 3,list-card-save-content
https://www.zillow.com/homedetails/3430-44th-St-APT-2R-Long-Island-City-NY-11101/2092885913_zpid/,"3430 44th St APT 2R, Long Island City, NY 11101",Apartment for rent,2,bds,1,ba,13 days ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""3430 44th St Apt 2r, Long Island City, NY 11101"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org""},""numberOfRooms"":2,""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""3430 44th St APT 2R"",""addressLocality"":""Long Island City"",""addressRegion"":""NY"",""postalCode"":""11101""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.754521,""longitude"":-73.918542},""url"":""/homedetails/3430-44th-St-APT-2R-Long-Island-City-NY-11101/2092885913_zpid/""}","$1,980/mo",--,sqft,Save this home
https://www.zillow.com/homedetails/213-Kingsland-Ave-4-Brooklyn-NY-11222/2082022396_zpid/,"213 Kingsland Ave # 4, Brooklyn, NY 11222",Apartment for rent,1,bd,1,ba,13 days ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""213 Kingsland Ave # 4, Brooklyn, NY 11222"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org""},""numberOfRooms"":1,""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""213 Kingsland Ave # 4"",""addressLocality"":""Brooklyn"",""addressRegion"":""NY"",""postalCode"":""11222""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.723839,""longitude"":-73.941654},""url"":""/homedetails/213-Kingsland-Ave-4-Brooklyn-NY-11222/2082022396_zpid/""}","$2,550/mo",--,sqft,Save this home
https://www.zillow.com/homedetails/3508-95th-St-APT-1M-Jackson-Heights-NY-11372/2088673468_zpid/,"3508 95th St APT 1M, Jackson Heights, NY 11372",Apartment for rent,Studio,ba,1,sqft,13 days ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""3508 95th St Apt 1m, Jackson Heights, NY 11372"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org""},""numberOfRooms"":0,""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""3508 95th St APT 1M"",""addressLocality"":""Jackson Heights"",""addressRegion"":""NY"",""postalCode"":""11372""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.752283,""longitude"":-73.872449},""url"":""/homedetails/3508-95th-St-APT-1M-Jackson-Heights-NY-11372/2088673468_zpid/""}","$1,600/mo",--,,Save this home
https://www.zillow.com/b/3418-91st-st-jackson-heights-ny-5Z7krC/,"3418 91st St, Jackson Heights, NY",For Rent,"$1,552+",Studio,,,13 days ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",,,,,
https://www.zillow.com/homedetails/13974-35th-Ave-Flushing-NY-11354/2082024175_zpid/,"13974 35th Ave, Flushing, NY 11354",Apartment for rent,1,bd,1,ba,13 days ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""13974 35th Ave, Flushing, NY 11354"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""700""},""numberOfRooms"":1,""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""13974 35th Ave"",""addressLocality"":""Flushing"",""addressRegion"":""NY"",""postalCode"":""11354""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.765612,""longitude"":-73.825683},""url"":""/homedetails/13974-35th-Ave-Flushing-NY-11354/2082024175_zpid/""}","$1,800/mo",700,sqft,Save this home
https://www.zillow.com/homedetails/4824-46th-St-1-Woodside-NY-11377/2082024222_zpid/,"4824 46th St # 1, Woodside, NY 11377",Apartment for rent,2,bds,1,ba,13 days ago,https://photos.zillowstatic.com/p_e/ISf8zcoqclb2270000000000.jpg,"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""4824 46th St # 1, Woodside, NY 11377"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""900""},""numberOfRooms"":2,""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""4824 46th St # 1"",""addressLocality"":""Woodside"",""addressRegion"":""NY"",""postalCode"":""11377""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.738583,""longitude"":-73.919886},""url"":""/homedetails/4824-46th-St-1-Woodside-NY-11377/2082024222_zpid/""}","$2,100/mo",900,sqft,Save this home
https://www.zillow.com/homedetails/2023-37th-St-1-Astoria-NY-11105/2092526457_zpid/,"2023 37th St # 1, Astoria, NY 11105",Townhouse for rent,2,bds,1,ba,13 days ago,https://photos.zillowstatic.com/p_e/ISfg5b9p6wlacu0000000000.jpg,"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2023 37th St # 1, Astoria, NY 11105"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""800""},""numberOfRooms"":2,""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2023 37th St # 1"",""addressLocality"":""Astoria"",""addressRegion"":""NY"",""postalCode"":""11105""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.776789,""longitude"":-73.903523},""url"":""/homedetails/2023-37th-St-1-Astoria-NY-11105/2092526457_zpid/""}","$2,000/mo",800,sqft,Save this home
https://www.zillow.com/homedetails/1915-Bleecker-St-APT-1B-Ridgewood-NY-11385/2082026387_zpid/,"1915 Bleecker St APT 1B, Ridgewood, NY 11385",Apartment for rent,2,bds,1,ba,13 days ago,https://photos.zillowstatic.com/p_e/IS3btw53pqxltm0000000000.jpg,"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""1915 Bleecker St Apt 1b, Ridgewood, NY 11385"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org""},""numberOfRooms"":2,""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""1915 Bleecker St APT 1B"",""addressLocality"":""Ridgewood"",""addressRegion"":""NY"",""postalCode"":""11385""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.707584,""longitude"":-73.909122},""url"":""/homedetails/1915-Bleecker-St-APT-1B-Ridgewood-NY-11385/2082026387_zpid/""}","$2,200/mo",--,sqft,Save this home
https://www.zillow.com/homedetails/Ditmars-Blvd-East-Elmhurst-NY-11369/2082027508_zpid/,"Ditmars Blvd, East Elmhurst, NY 11369",Apartment for rent,2,bds,1,ba,13 days ago,"https://maps.googleapis.com/maps/api/streetview?location=40.770180,-73.876010&size=575x242&key=AIzaSyBot9JtFX4Hqs-Ri6N3A8K1Rl5XZD3ssyI&signature=qGivlH-wsbNSN3qyv_q6hc-k2RM=","{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""Ditmars Blvd, East Elmhurst, NY 11369"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org""},""numberOfRooms"":2,""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""Ditmars Blvd"",""addressLocality"":""East Elmhurst"",""addressRegion"":""NY"",""postalCode"":""11369""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.77018,""longitude"":-73.87601},""url"":""/homedetails/Ditmars-Blvd-East-Elmhurst-NY-11369/2082027508_zpid/""}","$2,200/mo",--,sqft,Save this home
https://www.zillow.com/homedetails/3511-Ditmars-Blvd-2F-Astoria-NY-11105/2082027542_zpid/,"3511 Ditmars Blvd # 2F, Astoria, NY 11105",Apartment for rent,3,bds,1,ba,13 days ago,https://photos.zillowstatic.com/p_e/IS3z3lajk9hsod1000000000.jpg,"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""3511 Ditmars Blvd # 2f, Astoria, NY 11105"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,100""},""numberOfRooms"":3,""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""3511 Ditmars Blvd # 2F"",""addressLocality"":""Astoria"",""addressRegion"":""NY"",""postalCode"":""11105""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.774772,""longitude"":-73.908299},""url"":""/homedetails/3511-Ditmars-Blvd-2F-Astoria-NY-11105/2082027542_zpid/""}","$2,800/mo","1,100",sqft,Save this home
https://www.zillow.com/homedetails/11215-Northern-Blvd-2-Corona-NY-11368/2082027545_zpid/,"11215 Northern Blvd # 2, Corona, NY 11368",Apartment for rent,1,bd,1,ba,13 days ago,https://photos.zillowstatic.com/p_e/ISfgxkrz7ls0pd1000000000.jpg,"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""11215 Northern Blvd # 2, Corona, NY 11368"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""800""},""numberOfRooms"":1,""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""11215 Northern Blvd # 2"",""addressLocality"":""Corona"",""addressRegion"":""NY"",""postalCode"":""11368""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.75803,""longitude"":-73.85774},""url"":""/homedetails/11215-Northern-Blvd-2-Corona-NY-11368/2082027545_zpid/""}","$2,499/mo",800,sqft,Save this home
https://www.zillow.com/homedetails/202-Burns-St-2-Forest-Hills-NY-11375/2092896187_zpid/,"202 Burns St # 2, Forest Hills, NY 11375",Apartment for rent,3,bds,1,ba,13 days ago,https://photos.zillowstatic.com/p_e/ISfsmsrgq5ypf80000000000.jpg,"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""202 Burns St # 2, Forest Hills, NY 11375"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,800""},""numberOfRooms"":3,""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""202 Burns St # 2"",""addressLocality"":""Forest Hills"",""addressRegion"":""NY"",""postalCode"":""11375""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.716456,""longitude"":-73.839249},""url"":""/homedetails/202-Burns-St-2-Forest-Hills-NY-11375/2092896187_zpid/""}","$4,200/mo","1,800",sqft,Save this home
https://www.zillow.com/homedetails/4706-45th-St-Woodside-NY-11377/2105819490_zpid/,"4706 45th St, Woodside, NY 11377",Apartment for rent,2,bds,1,ba,13 days ago,https://photos.zillowstatic.com/p_e/ISnq26q4ohf9wi0000000000.jpg,"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""4706 45th St, Woodside, NY 11377"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org""},""numberOfRooms"":2,""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""4706 45th St"",""addressLocality"":""Woodside"",""addressRegion"":""NY"",""postalCode"":""11377""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.739796,""longitude"":-73.920045},""url"":""/homedetails/4706-45th-St-Woodside-NY-11377/2105819490_zpid/""}","$2,290/mo",--,sqft,Save this home
https://www.zillow.com/homedetails/6631-Clinton-Ave-1FL-Flushing-NY-11378/2082028755_zpid/,"6631 Clinton Ave # 1FL, Flushing, NY 11378",Apartment for rent,3,bds,2,ba,13 days ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""6631 Clinton Ave # 1fl, Flushing, NY 11378"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,000""},""numberOfRooms"":3,""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""6631 Clinton Ave # 1FL"",""addressLocality"":""Flushing"",""addressRegion"":""NY"",""postalCode"":""11378""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.726565,""longitude"":-73.897798},""url"":""/homedetails/6631-Clinton-Ave-1FL-Flushing-NY-11378/2082028755_zpid/""}","$2,400/mo","1,000",sqft,Save this home
https://www.zillow.com/homedetails/Woodward-Ave-Ridgewood-NY-11385/2082028761_zpid/,"Woodward Ave, Ridgewood, NY 11385",Apartment for rent,2,bds,1,ba,13 days ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""Woodward Ave, Ridgewood, NY 11385"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org""},""numberOfRooms"":2,""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""Woodward Ave"",""addressLocality"":""Ridgewood"",""addressRegion"":""NY"",""postalCode"":""11385""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.7066,""longitude"":-73.90858},""url"":""/homedetails/Woodward-Ave-Ridgewood-NY-11385/2082028761_zpid/""}","$2,100/mo",--,sqft,Save this home
https://www.zillow.com/homedetails/6809-Burns-St-6D-Forest-Hills-NY-11375/2082029451_zpid/,"6809 Burns St # 6D, Forest Hills, NY 11375",Apartment for rent,2,bds,1,ba,13 days ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""6809 Burns St # 6d, Forest Hills, NY 11375"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,100""},""numberOfRooms"":2,""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""6809 Burns St # 6D"",""addressLocality"":""Forest Hills"",""addressRegion"":""NY"",""postalCode"":""11375""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.721478,""longitude"":-73.851729},""url"":""/homedetails/6809-Burns-St-6D-Forest-Hills-NY-11375/2082029451_zpid/""}","$2,550/mo","1,100",sqft,Save this home
https://www.zillow.com/homedetails/2523-37th-St-3-Astoria-NY-11103/2082030635_zpid/,"2523 37th St # 3, Astoria, NY 11103",Apartment for rent,2,bds,1,ba,13 days ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2523 37th St # 3, Astoria, NY 11103"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,000""},""numberOfRooms"":2,""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2523 37th St # 3"",""addressLocality"":""Astoria"",""addressRegion"":""NY"",""postalCode"":""11103""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.768051,""longitude"":-73.913482},""url"":""/homedetails/2523-37th-St-3-Astoria-NY-11103/2082030635_zpid/""}","$2,650/mo","1,000",sqft,Save this home
https://www.zillow.com/homedetails/Parsons-Blvd-Flushing-NY-11354/2082031351_zpid/,"Parsons Blvd, Flushing, NY 11354",Apartment for rent,1,bd,1,ba,13 days ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""Parsons Blvd, Flushing, NY 11354"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""850""},""numberOfRooms"":1,""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""Parsons Blvd"",""addressLocality"":""Flushing"",""addressRegion"":""NY"",""postalCode"":""11354""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.76578,""longitude"":-73.82371},""url"":""/homedetails/Parsons-Blvd-Flushing-NY-11354/2082031351_zpid/""}","$1,850/mo",850,sqft,Save this home
https://www.zillow.com/homedetails/14430-28th-Ave-Flushing-NY-11354/32033002_zpid/,"14430 28th Ave, Flushing, NY 11354",House for rent,4,bds,2,ba,Video Walkthrough,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""14430 28th Ave, Flushing, NY 11354"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,430""},""numberOfRooms"":4,""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""14430 28th Ave"",""addressLocality"":""Flushing"",""addressRegion"":""NY"",""postalCode"":""11354""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.772844,""longitude"":-73.823545},""url"":""/homedetails/14430-28th-Ave-Flushing-NY-11354/32033002_zpid/""}","$3,800/mo","1,430",sqft,Save this home
https://www.zillow.com/homedetails/3252-33rd-St-APT-A1-Astoria-NY-11106/2117050031_zpid/,"3252 33rd St APT A1, Astoria, NY 11106",Apartment for rent,2,bds,1,ba,13 days ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""3252 33rd St Apt A1, Astoria, NY 11106"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org""},""numberOfRooms"":2,""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""3252 33rd St APT A1"",""addressLocality"":""Astoria"",""addressRegion"":""NY"",""postalCode"":""11106""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.759972,""longitude"":-73.925156},""url"":""/homedetails/3252-33rd-St-APT-A1-Astoria-NY-11106/2117050031_zpid/""}","$2,800/mo",--,sqft,Save this home
https://www.zillow.com/homedetails/26th-Ave-Flushing-NY-11354/2082031777_zpid/,"26th Ave, Flushing, NY 11354",Apartment for rent,3,bds,1,ba,13 days ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""26th Ave, Flushing, NY 11354"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,100""},""numberOfRooms"":3,""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""26th Ave"",""addressLocality"":""Flushing"",""addressRegion"":""NY"",""postalCode"":""11354""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.77381,""longitude"":-73.84634},""url"":""/homedetails/26th-Ave-Flushing-NY-11354/2082031777_zpid/""}","$2,200/mo","1,100",sqft,Save this home
https://www.zillow.com/homedetails/186-Scholes-St-3B-Brooklyn-NY-11206/2082033759_zpid/,"186 Scholes St # 3B, Brooklyn, NY 11206",Apartment for rent,2,bds,1,ba,14 days ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""186 Scholes St # 3b, Brooklyn, NY 11206"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""850""},""numberOfRooms"":2,""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""186 Scholes St # 3B"",""addressLocality"":""Brooklyn"",""addressRegion"":""NY"",""postalCode"":""11206""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.708739,""longitude"":-73.941568},""url"":""/homedetails/186-Scholes-St-3B-Brooklyn-NY-11206/2082033759_zpid/""}","$4,195/mo",850,sqft,Save this home
https://www.zillow.com/homedetails/4142-24th-St-APT-1104-Long-Island-City-NY-11101/2082033940_zpid/,"4142 24th St APT 1104, Long Island City, NY 11101",Apartment for rent,2,bds,2,ba,14 days ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""4142 24th St Apt 1104, Long Island City, NY 11101"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org""},""numberOfRooms"":2,""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""4142 24th St APT 1104"",""addressLocality"":""Long Island City"",""addressRegion"":""NY"",""postalCode"":""11101""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.751814,""longitude"":-73.941165},""url"":""/homedetails/4142-24th-St-APT-1104-Long-Island-City-NY-11101/2082033940_zpid/""}","$4,169/mo",--,sqft,Save this home
